TIME,GEO,CURRENCY,TAX,NRG_CONS,VALUE
2022-S1,BE,EUR,I_TAX,TOT_KWH,0.3478
2022-S2,BE,EUR,I_TAX,TOT_KWH,0.4519
2023-S1,BE,EUR,I_TAX,TOT_KWH,0.4318
2023-S2,BE,EUR,I_TAX,TOT_KWH,0.3772
2024-S1,BE,EUR,I_TAX,TOT_KWH,0.3346
2021-S2,BG,EUR,I_TAX,TOT_KWH,0.1091
2022-S1,BG,EUR,I_TAX,TOT_KWH,0.1091
2022-S2,BG,EUR,I_TAX,TOT_KWH,0.1149
2023-S1,BG,EUR,I_TAX,TOT_KWH,0.1136
2023-S2,BG,EUR,I_TAX,TOT_KWH,0.1194
2024-S1,BG,EUR,I_TAX,TOT_KWH,0.1185
2021-S2,CZ,EUR,I_TAX,TOT_KWH,0.1871
2022-S1,CZ,EUR,I_TAX,TOT_KWH,0.2317
2022-S2,CZ,EUR,I_TAX,TOT_KWH,0.1572
2023-S1,CZ,EUR,I_TAX,TOT_KWH,0.3041
2023-S2,CZ,EUR,I_TAX,TOT_KWH,0.3039
2024-S1,CZ,EUR,I_TAX,TOT_KWH,0.3259
2021-S2,DK,EUR,I_TAX,TOT_KWH,0.2873
2022-S1,DK,EUR,I_TAX,TOT_KWH,0.3958
2022-S2,DK,EUR,I_TAX,TOT_KWH,0.537
2023-S1,DK,EUR,I_TAX,TOT_KWH,0.3779
2023-S2,DK,EUR,I_TAX,TOT_KWH,0.3076
2024-S1,DK,EUR,I_TAX,TOT_KWH,0.3189
2021-S2,DE,EUR,I_TAX,TOT_KWH,0.3288
2022-S1,DE,EUR,I_TAX,TOT_KWH,0.3348
2022-S2,DE,EUR,I_TAX,TOT_KWH,0.3475
2023-S1,DE,EUR,I_TAX,TOT_KWH,0.423
2023-S2,DE,EUR,I_TAX,TOT_KWH,0.4162
2024-S1,DE,EUR,I_TAX,TOT_KWH,0.41
2021-S2,EE,EUR,I_TAX,TOT_KWH,0.196
2022-S1,EE,EUR,I_TAX,TOT_KWH,0.2031
2022-S2,EE,EUR,I_TAX,TOT_KWH,0.2381
2023-S1,EE,EUR,I_TAX,TOT_KWH,0.2081
2023-S2,EE,EUR,I_TAX,TOT_KWH,0.2192
2024-S1,EE,EUR,I_TAX,TOT_KWH,0.2155
2020-S2,IE,EUR,I_TAX,TOT_KWH,0.2505
2021-S1,IE,EUR,I_TAX,TOT_KWH,0.2453
2021-S2,IE,EUR,I_TAX,TOT_KWH,0.2799
2022-S1,IE,EUR,I_TAX,TOT_KWH,0.2283
2022-S2,IE,EUR,I_TAX,TOT_KWH,0.317
2023-S1,IE,EUR,I_TAX,TOT_KWH,0.2739
2023-S2,IE,EUR,I_TAX,TOT_KWH,0.3746
2024-S1,IE,EUR,I_TAX,TOT_KWH,0.3548
2021-S2,EL,EUR,I_TAX,TOT_KWH,0.2086
2022-S1,EL,EUR,I_TAX,TOT_KWH,0.2339
2022-S2,EL,EUR,I_TAX,TOT_KWH,0.2591
2023-S1,EL,EUR,I_TAX,TOT_KWH,0.2486
2023-S2,EL,EUR,I_TAX,TOT_KWH,0.2463
2024-S1,EL,EUR,I_TAX,TOT_KWH,0.2392
2021-S2,ES,EUR,I_TAX,TOT_KWH,0.2878
2022-S1,ES,EUR,I_TAX,TOT_KWH,0.3207
2022-S2,ES,EUR,I_TAX,TOT_KWH,0.3452
2023-S1,ES,EUR,I_TAX,TOT_KWH,0.2647
2023-S2,ES,EUR,I_TAX,TOT_KWH,0.2552
2024-S1,ES,EUR,I_TAX,TOT_KWH,0.2688
2021-S2,FR,EUR,I_TAX,TOT_KWH,0.197
2022-S1,FR,EUR,I_TAX,TOT_KWH,0.2046
2022-S2,FR,EUR,I_TAX,TOT_KWH,0.2106
2023-S1,FR,EUR,I_TAX,TOT_KWH,0.2225
2023-S2,FR,EUR,I_TAX,TOT_KWH,0.2513
2024-S1,FR,EUR,I_TAX,TOT_KWH,0.2707
2021-S2,HR,EUR,I_TAX,TOT_KWH,0.1325
2022-S1,HR,EUR,I_TAX,TOT_KWH,0.1377
2022-S2,HR,EUR,I_TAX,TOT_KWH,0.1493
2023-S1,HR,EUR,I_TAX,TOT_KWH,0.1557
2023-S2,HR,EUR,I_TAX,TOT_KWH,0.1543
2024-S1,HR,EUR,I_TAX,TOT_KWH,0.154
2021-S2,IT,EUR,I_TAX,TOT_KWH,0.2613
2022-S1,IT,EUR,I_TAX,TOT_KWH,0.3359
2022-S2,IT,EUR,I_TAX,TOT_KWH,0.3923
2023-S1,IT,EUR,I_TAX,TOT_KWH,0.4068
2023-S2,IT,EUR,I_TAX,TOT_KWH,0.3619
2024-S1,IT,EUR,I_TAX,TOT_KWH,0.3621
2021-S2,CY,EUR,I_TAX,TOT_KWH,0.2317
2022-S1,CY,EUR,I_TAX,TOT_KWH,0.2582
2022-S2,CY,EUR,I_TAX,TOT_KWH,0.3363
2023-S1,CY,EUR,I_TAX,TOT_KWH,0.3783
2023-S2,CY,EUR,I_TAX,TOT_KWH,0.3519
2024-S1,CY,EUR,I_TAX,TOT_KWH,0.3288
2021-S2,LV,EUR,I_TAX,TOT_KWH,0.1961
2022-S1,LV,EUR,I_TAX,TOT_KWH,0.1763
2022-S2,LV,EUR,I_TAX,TOT_KWH,0.3014
2023-S1,LV,EUR,I_TAX,TOT_KWH,0.3161
2023-S2,LV,EUR,I_TAX,TOT_KWH,0.304
2024-S1,LV,EUR,I_TAX,TOT_KWH,0.2584
2021-S2,LT,EUR,I_TAX,TOT_KWH,0.1501
2022-S1,LT,EUR,I_TAX,TOT_KWH,0.1513
2022-S2,LT,EUR,I_TAX,TOT_KWH,0.2474
2023-S1,LT,EUR,I_TAX,TOT_KWH,0.2917
2023-S2,LT,EUR,I_TAX,TOT_KWH,0.2313
2024-S1,LT,EUR,I_TAX,TOT_KWH,0.2368
2021-S2,LU,EUR,I_TAX,TOT_KWH,0.1901
2022-S1,LU,EUR,I_TAX,TOT_KWH,0.1928
2022-S2,LU,EUR,I_TAX,TOT_KWH,0.1945
2023-S1,LU,EUR,I_TAX,TOT_KWH,0.1887
2023-S2,LU,EUR,I_TAX,TOT_KWH,0.1909
2024-S1,LU,EUR,I_TAX,TOT_KWH,0.1925
2021-S1,HU,EUR,I_TAX,TOT_KWH,0.1006
2021-S2,HU,EUR,I_TAX,TOT_KWH,0.1007
2022-S1,HU,EUR,I_TAX,TOT_KWH,0.0946
2022-S2,HU,EUR,I_TAX,TOT_KWH,0.1092
2023-S1,HU,EUR,I_TAX,TOT_KWH,0.1181
2023-S2,HU,EUR,I_TAX,TOT_KWH,0.1109
2024-S1,HU,EUR,I_TAX,TOT_KWH,0.109
2021-S2,MT,EUR,I_TAX,TOT_KWH,0.1581
2022-S1,MT,EUR,I_TAX,TOT_KWH,0.1562
2022-S2,MT,EUR,I_TAX,TOT_KWH,0.1506
2023-S1,MT,EUR,I_TAX,TOT_KWH,0.1469
2023-S2,MT,EUR,I_TAX,TOT_KWH,0.1471
2021-S2,NL,EUR,I_TAX,TOT_KWH,0.1373
2022-S1,NL,EUR,I_TAX,TOT_KWH,0.02
2022-S2,NL,EUR,I_TAX,TOT_KWH,0.0975
2023-S1,NL,EUR,I_TAX,TOT_KWH,0.3644
2023-S2,NL,EUR,I_TAX,TOT_KWH,0.2137
2024-S1,NL,EUR,I_TAX,TOT_KWH,0.2518
2021-S2,AT,EUR,I_TAX,TOT_KWH,0.2252
2022-S1,AT,EUR,I_TAX,TOT_KWH,0.22
2022-S2,AT,EUR,I_TAX,TOT_KWH,0.2356
2023-S1,AT,EUR,I_TAX,TOT_KWH,0.272
2023-S2,AT,EUR,I_TAX,TOT_KWH,0.2885
2024-S1,AT,EUR,I_TAX,TOT_KWH,0.2846
2021-S2,PL,EUR,I_TAX,TOT_KWH,0.1654
2022-S1,PL,EUR,I_TAX,TOT_KWH,0.153
2022-S2,PL,EUR,I_TAX,TOT_KWH,0.1709
2023-S1,PL,EUR,I_TAX,TOT_KWH,0.1979
2023-S2,PL,EUR,I_TAX,TOT_KWH,0.2291
2021-S2,PT,EUR,I_TAX,TOT_KWH,0.2285
2022-S1,PT,EUR,I_TAX,TOT_KWH,0.232
2022-S2,PT,EUR,I_TAX,TOT_KWH,0.2347
2023-S1,PT,EUR,I_TAX,TOT_KWH,0.2196
2023-S2,PT,EUR,I_TAX,TOT_KWH,0.2395
2021-S2,RO,EUR,I_TAX,TOT_KWH,0.1611
2022-S1,RO,EUR,I_TAX,TOT_KWH,0.232
2022-S2,RO,EUR,I_TAX,TOT_KWH,0.3421
2023-S1,RO,EUR,I_TAX,TOT_KWH,0.18
2023-S2,RO,EUR,I_TAX,TOT_KWH,0.1782
2024-S1,RO,EUR,I_TAX,TOT_KWH,0.1774
2021-S2,SI,EUR,I_TAX,TOT_KWH,0.1638
2022-S1,SI,EUR,I_TAX,TOT_KWH,0.1344
2022-S2,SI,EUR,I_TAX,TOT_KWH,0.1886
2023-S1,SI,EUR,I_TAX,TOT_KWH,0.1872
2023-S2,SI,EUR,I_TAX,TOT_KWH,0.2062
2024-S1,SI,EUR,I_TAX,TOT_KWH,0.2074
2021-S2,SK,EUR,I_TAX,TOT_KWH,0.1629
2022-S1,SK,EUR,I_TAX,TOT_KWH,0.1793
2022-S2,SK,EUR,I_TAX,TOT_KWH,0.1891
2023-S1,SK,EUR,I_TAX,TOT_KWH,0.1907
2023-S2,SK,EUR,I_TAX,TOT_KWH,0.1967
2024-S1,SK,EUR,I_TAX,TOT_KWH,0.1808
2021-S2,FI,EUR,I_TAX,TOT_KWH,0.1605
2022-S1,FI,EUR,I_TAX,TOT_KWH,0.1669
2022-S2,FI,EUR,I_TAX,TOT_KWH,0.2048
2023-S1,FI,EUR,I_TAX,TOT_KWH,0.1986
2023-S2,FI,EUR,I_TAX,TOT_KWH,0.2042
2024-S1,FI,EUR,I_TAX,TOT_KWH,0.2112
2020-S1,SE,EUR,I_TAX,TOT_KWH,0.1525
2020-S2,SE,EUR,I_TAX,TOT_KWH,0.165
2021-S1,SE,EUR,I_TAX,TOT_KWH,0.1697
2021-S2,SE,EUR,I_TAX,TOT_KWH,0.2053
2022-S1,SE,EUR,I_TAX,TOT_KWH,0.1781
2022-S2,SE,EUR,I_TAX,TOT_KWH,0.2227
2023-S1,SE,EUR,I_TAX,TOT_KWH,0.2172
2023-S2,SE,EUR,I_TAX,TOT_KWH,0.187
2024-S1,SE,EUR,I_TAX,TOT_KWH,0.2043
2021-S2,IS,EUR,I_TAX,TOT_KWH,0.113
2022-S1,IS,EUR,I_TAX,TOT_KWH,0.1241
2022-S2,IS,EUR,I_TAX,TOT_KWH,0.1261
2023-S1,IS,EUR,I_TAX,TOT_KWH,0.1261
2023-S2,IS,EUR,I_TAX,TOT_KWH,0.1315
2021-S2,LI,EUR,I_TAX,TOT_KWH,0.2176
2022-S1,LI,EUR,I_TAX,TOT_KWH,0.2151
2022-S2,LI,EUR,I_TAX,TOT_KWH,0.2283
2023-S1,LI,EUR,I_TAX,TOT_KWH,0.4308
2023-S2,LI,EUR,I_TAX,TOT_KWH,0.3557
2024-S1,LI,EUR,I_TAX,TOT_KWH,0.3191
2021-S2,NO,EUR,I_TAX,TOT_KWH,0.1692
2022-S1,NO,EUR,I_TAX,TOT_KWH,0.149
2022-S2,NO,EUR,I_TAX,TOT_KWH,0.1614
2023-S1,NO,EUR,I_TAX,TOT_KWH,0.1336
2023-S2,NO,EUR,I_TAX,TOT_KWH,0.1211
2021-S2,BA,EUR,I_TAX,TOT_KWH,0.0863
2022-S1,BA,EUR,I_TAX,TOT_KWH,0.0891
2022-S2,BA,EUR,I_TAX,TOT_KWH,0.0894
2023-S1,BA,EUR,I_TAX,TOT_KWH,0.0921
2023-S2,BA,EUR,I_TAX,TOT_KWH,0.0884
2024-S1,BA,EUR,I_TAX,TOT_KWH,0.0907
2021-S2,ME,EUR,I_TAX,TOT_KWH,0.1004
2022-S1,ME,EUR,I_TAX,TOT_KWH,0.0992
2022-S2,ME,EUR,I_TAX,TOT_KWH,0.1036
2023-S1,ME,EUR,I_TAX,TOT_KWH,0.1029
2023-S2,ME,EUR,I_TAX,TOT_KWH,0.101
2024-S1,ME,EUR,I_TAX,TOT_KWH,0.1028
2021-S2,MD,EUR,I_TAX,TOT_KWH,0.0809
2022-S1,MD,EUR,I_TAX,TOT_KWH,0.1038
2022-S2,MD,EUR,I_TAX,TOT_KWH,0.192
2023-S1,MD,EUR,I_TAX,TOT_KWH,0.1754
2023-S2,MD,EUR,I_TAX,TOT_KWH,0.1397
2024-S1,MD,EUR,I_TAX,TOT_KWH,0.13
2021-S2,MK,EUR,I_TAX,TOT_KWH,0.084
2022-S1,MK,EUR,I_TAX,TOT_KWH,0.0934
2022-S2,MK,EUR,I_TAX,TOT_KWH,0.1058
2023-S1,MK,EUR,I_TAX,TOT_KWH,0.1099
2023-S2,MK,EUR,I_TAX,TOT_KWH,0.1186
2024-S1,MK,EUR,I_TAX,TOT_KWH,0.1084
2021-S2,GE,EUR,I_TAX,TOT_KWH,0.0624
2022-S2,GE,EUR,I_TAX,TOT_KWH,0.0818
2023-S1,GE,EUR,I_TAX,TOT_KWH,0.0815
2023-S2,GE,EUR,I_TAX,TOT_KWH,0.0827
2024-S1,GE,EUR,I_TAX,TOT_KWH,0.0663
2022-S2,AL,EUR,I_TAX,TOT_KWH,0.0976
2023-S1,AL,EUR,I_TAX,TOT_KWH,0.101
2021-S2,RS,EUR,I_TAX,TOT_KWH,0.0855
2022-S1,RS,EUR,I_TAX,TOT_KWH,0.0854
2022-S2,RS,EUR,I_TAX,TOT_KWH,0.0922
2023-S1,RS,EUR,I_TAX,TOT_KWH,0.1026
2023-S2,RS,EUR,I_TAX,TOT_KWH,0.1119
2024-S1,RS,EUR,I_TAX,TOT_KWH,0.1157
2021-S2,TR,EUR,I_TAX,TOT_KWH,0.0789
2022-S1,TR,EUR,I_TAX,TOT_KWH,0.0854
2022-S2,TR,EUR,I_TAX,TOT_KWH,0.0938
2023-S2,TR,EUR,I_TAX,TOT_KWH,0.0557
2024-S1,TR,EUR,I_TAX,TOT_KWH,0.0486
2021-S2,XK,EUR,I_TAX,TOT_KWH,0.0599
2022-S1,XK,EUR,I_TAX,TOT_KWH,0.064
2022-S2,XK,EUR,I_TAX,TOT_KWH,0.0694
2023-S1,XK,EUR,I_TAX,TOT_KWH,0.0727
2023-S2,XK,EUR,I_TAX,TOT_KWH,0.0805
2024-S1,XK,EUR,I_TAX,TOT_KWH,0.0803
2021-S2,BE,PPS,I_TAX,TOT_KWH,0.2698
2022-S1,BE,PPS,I_TAX,TOT_KWH,0.313
2022-S2,BE,PPS,I_TAX,TOT_KWH,0.4067
2023-S1,BE,PPS,I_TAX,TOT_KWH,0.3879
2023-S2,BE,PPS,I_TAX,TOT_KWH,0.337
2024-S1,BE,PPS,I_TAX,TOT_KWH,0.2982
2021-S2,BG,PPS,I_TAX,TOT_KWH,0.1976
2022-S1,BG,PPS,I_TAX,TOT_KWH,0.1976
2022-S2,BG,PPS,I_TAX,TOT_KWH,0.2073
2023-S1,BG,PPS,I_TAX,TOT_KWH,0.1884
2023-S2,BG,PPS,I_TAX,TOT_KWH,0.198
2024-S1,BG,PPS,I_TAX,TOT_KWH,0.1964
2021-S2,CZ,PPS,I_TAX,TOT_KWH,0.2458
2022-S1,CZ,PPS,I_TAX,TOT_KWH,0.2874
2022-S2,CZ,PPS,I_TAX,TOT_KWH,0.1937
2023-S1,CZ,PPS,I_TAX,TOT_KWH,0.3635
2023-S2,CZ,PPS,I_TAX,TOT_KWH,0.3729
2024-S1,CZ,PPS,I_TAX,TOT_KWH,0.4064
2021-S2,DK,PPS,I_TAX,TOT_KWH,0.2163
2022-S1,DK,PPS,I_TAX,TOT_KWH,0.2981
2022-S2,DK,PPS,I_TAX,TOT_KWH,0.4019
2023-S1,DK,PPS,I_TAX,TOT_KWH,0.2858
2023-S2,DK,PPS,I_TAX,TOT_KWH,0.2313
2024-S1,DK,PPS,I_TAX,TOT_KWH,0.2436
2021-S2,DE,PPS,I_TAX,TOT_KWH,0.2959
2022-S1,DE,PPS,I_TAX,TOT_KWH,0.3013
2022-S2,DE,PPS,I_TAX,TOT_KWH,0.3129
2023-S1,DE,PPS,I_TAX,TOT_KWH,0.3778
2023-S2,DE,PPS,I_TAX,TOT_KWH,0.372
2024-S1,DE,PPS,I_TAX,TOT_KWH,0.3646
2021-S2,EE,PPS,I_TAX,TOT_KWH,0.2392
2022-S1,EE,PPS,I_TAX,TOT_KWH,0.248
2022-S2,EE,PPS,I_TAX,TOT_KWH,0.2905
2023-S1,EE,PPS,I_TAX,TOT_KWH,0.2349
2023-S2,EE,PPS,I_TAX,TOT_KWH,0.2443
2024-S1,EE,PPS,I_TAX,TOT_KWH,0.2395
2020-S2,IE,PPS,I_TAX,TOT_KWH,0.2062
2021-S1,IE,PPS,I_TAX,TOT_KWH,0.2046
2021-S2,IE,PPS,I_TAX,TOT_KWH,0.2335
2022-S1,IE,PPS,I_TAX,TOT_KWH,0.1904
2022-S2,IE,PPS,I_TAX,TOT_KWH,0.2667
2023-S1,IE,PPS,I_TAX,TOT_KWH,0.2304
2023-S2,IE,PPS,I_TAX,TOT_KWH,0.3151
2024-S1,IE,PPS,I_TAX,TOT_KWH,0.2954
2021-S2,EL,PPS,I_TAX,TOT_KWH,0.2541
2022-S1,EL,PPS,I_TAX,TOT_KWH,0.2843
2022-S2,EL,PPS,I_TAX,TOT_KWH,0.3148
2023-S1,EL,PPS,I_TAX,TOT_KWH,0.3031
2023-S2,EL,PPS,I_TAX,TOT_KWH,0.3003
2024-S1,EL,PPS,I_TAX,TOT_KWH,0.2899
2021-S2,ES,PPS,I_TAX,TOT_KWH,0.3076
2022-S1,ES,PPS,I_TAX,TOT_KWH,0.3427
2022-S2,ES,PPS,I_TAX,TOT_KWH,0.3656
2023-S1,ES,PPS,I_TAX,TOT_KWH,0.2838
2023-S2,ES,PPS,I_TAX,TOT_KWH,0.2737
2024-S1,ES,PPS,I_TAX,TOT_KWH,0.2937
2021-S2,FR,PPS,I_TAX,TOT_KWH,0.1812
2022-S1,FR,PPS,I_TAX,TOT_KWH,0.1887
2022-S2,FR,PPS,I_TAX,TOT_KWH,0.1943
2023-S1,FR,PPS,I_TAX,TOT_KWH,0.2049
2023-S2,FR,PPS,I_TAX,TOT_KWH,0.2313
2024-S1,FR,PPS,I_TAX,TOT_KWH,0.2518
2021-S2,HR,PPS,I_TAX,TOT_KWH,0.2029
2022-S1,HR,PPS,I_TAX,TOT_KWH,0.2118
2022-S2,HR,PPS,I_TAX,TOT_KWH,0.2291
2023-S1,HR,PPS,I_TAX,TOT_KWH,0.2339
2023-S2,HR,PPS,I_TAX,TOT_KWH,0.2291
2024-S1,HR,PPS,I_TAX,TOT_KWH,0.2229
2021-S2,IT,PPS,I_TAX,TOT_KWH,0.2665
2022-S1,IT,PPS,I_TAX,TOT_KWH,0.3426
2022-S2,IT,PPS,I_TAX,TOT_KWH,0.4017
2023-S1,IT,PPS,I_TAX,TOT_KWH,0.423
2023-S2,IT,PPS,I_TAX,TOT_KWH,0.3771
2024-S1,IT,PPS,I_TAX,TOT_KWH,0.3751
2021-S2,CY,PPS,I_TAX,TOT_KWH,0.2527
2022-S1,CY,PPS,I_TAX,TOT_KWH,0.2816
2022-S2,CY,PPS,I_TAX,TOT_KWH,0.3711
2023-S1,CY,PPS,I_TAX,TOT_KWH,0.4136
2023-S2,CY,PPS,I_TAX,TOT_KWH,0.386
2024-S1,CY,PPS,I_TAX,TOT_KWH,0.366
2021-S2,LV,PPS,I_TAX,TOT_KWH,0.2585
2022-S1,LV,PPS,I_TAX,TOT_KWH,0.2296
2022-S2,LV,PPS,I_TAX,TOT_KWH,0.3927
2023-S1,LV,PPS,I_TAX,TOT_KWH,0.396
2023-S2,LV,PPS,I_TAX,TOT_KWH,0.3797
2024-S1,LV,PPS,I_TAX,TOT_KWH,0.3205
2021-S2,LT,PPS,I_TAX,TOT_KWH,0.2158
2022-S1,LT,PPS,I_TAX,TOT_KWH,0.2174
2022-S2,LT,PPS,I_TAX,TOT_KWH,0.3583
2023-S1,LT,PPS,I_TAX,TOT_KWH,0.3877
2023-S2,LT,PPS,I_TAX,TOT_KWH,0.3074
2024-S1,LT,PPS,I_TAX,TOT_KWH,0.3066
2021-S2,LU,PPS,I_TAX,TOT_KWH,0.149
2022-S1,LU,PPS,I_TAX,TOT_KWH,0.1512
2022-S2,LU,PPS,I_TAX,TOT_KWH,0.1501
2023-S1,LU,PPS,I_TAX,TOT_KWH,0.1454
2023-S2,LU,PPS,I_TAX,TOT_KWH,0.1443
2024-S1,LU,PPS,I_TAX,TOT_KWH,0.1455
2021-S1,HU,PPS,I_TAX,TOT_KWH,0.1543
2021-S2,HU,PPS,I_TAX,TOT_KWH,0.155
2022-S1,HU,PPS,I_TAX,TOT_KWH,0.1404
2022-S2,HU,PPS,I_TAX,TOT_KWH,0.1758
2023-S1,HU,PPS,I_TAX,TOT_KWH,0.1777
2023-S2,HU,PPS,I_TAX,TOT_KWH,0.1679
2024-S1,HU,PPS,I_TAX,TOT_KWH,0.1561
2021-S2,MT,PPS,I_TAX,TOT_KWH,0.179
2022-S1,MT,PPS,I_TAX,TOT_KWH,0.1789
2022-S2,MT,PPS,I_TAX,TOT_KWH,0.17
2023-S1,MT,PPS,I_TAX,TOT_KWH,0.1638
2023-S2,MT,PPS,I_TAX,TOT_KWH,0.164
2021-S2,NL,PPS,I_TAX,TOT_KWH,0.119
2022-S1,NL,PPS,I_TAX,TOT_KWH,0.0173
2022-S2,NL,PPS,I_TAX,TOT_KWH,0.084
2023-S1,NL,PPS,I_TAX,TOT_KWH,0.3083
2023-S2,NL,PPS,I_TAX,TOT_KWH,0.1808
2024-S1,NL,PPS,I_TAX,TOT_KWH,0.213
2021-S2,AT,PPS,I_TAX,TOT_KWH,0.195
2022-S1,AT,PPS,I_TAX,TOT_KWH,0.1905
2022-S2,AT,PPS,I_TAX,TOT_KWH,0.2065
2023-S1,AT,PPS,I_TAX,TOT_KWH,0.2428
2023-S2,AT,PPS,I_TAX,TOT_KWH,0.257
2024-S1,AT,PPS,I_TAX,TOT_KWH,0.2513
2021-S2,PL,PPS,I_TAX,TOT_KWH,0.2758
2022-S1,PL,PPS,I_TAX,TOT_KWH,0.2445
2022-S2,PL,PPS,I_TAX,TOT_KWH,0.2788
2023-S1,PL,PPS,I_TAX,TOT_KWH,0.3177
2023-S2,PL,PPS,I_TAX,TOT_KWH,0.3548
2021-S2,PT,PPS,I_TAX,TOT_KWH,0.2668
2022-S1,PT,PPS,I_TAX,TOT_KWH,0.2709
2022-S2,PT,PPS,I_TAX,TOT_KWH,0.2742
2023-S1,PT,PPS,I_TAX,TOT_KWH,0.2568
2023-S2,PT,PPS,I_TAX,TOT_KWH,0.2841
2021-S2,RO,PPS,I_TAX,TOT_KWH,0.3042
2022-S1,RO,PPS,I_TAX,TOT_KWH,0.4161
2022-S2,RO,PPS,I_TAX,TOT_KWH,0.6099
2023-S1,RO,PPS,I_TAX,TOT_KWH,0.3221
2023-S2,RO,PPS,I_TAX,TOT_KWH,0.3204
2024-S1,RO,PPS,I_TAX,TOT_KWH,0.3139
2021-S2,SI,PPS,I_TAX,TOT_KWH,0.1931
2022-S1,SI,PPS,I_TAX,TOT_KWH,0.1585
2022-S2,SI,PPS,I_TAX,TOT_KWH,0.222
2023-S1,SI,PPS,I_TAX,TOT_KWH,0.2178
2023-S2,SI,PPS,I_TAX,TOT_KWH,0.243
2024-S1,SI,PPS,I_TAX,TOT_KWH,0.2397
2021-S2,SK,PPS,I_TAX,TOT_KWH,0.2013
2022-S1,SK,PPS,I_TAX,TOT_KWH,0.2216
2022-S2,SK,PPS,I_TAX,TOT_KWH,0.2351
2023-S1,SK,PPS,I_TAX,TOT_KWH,0.2302
2023-S2,SK,PPS,I_TAX,TOT_KWH,0.2481
2024-S1,SK,PPS,I_TAX,TOT_KWH,0.2232
2021-S2,FI,PPS,I_TAX,TOT_KWH,0.1291
2022-S1,FI,PPS,I_TAX,TOT_KWH,0.1339
2022-S2,FI,PPS,I_TAX,TOT_KWH,0.1638
2023-S1,FI,PPS,I_TAX,TOT_KWH,0.1602
2023-S2,FI,PPS,I_TAX,TOT_KWH,0.1647
2024-S1,FI,PPS,I_TAX,TOT_KWH,0.1729
2020-S1,SE,PPS,I_TAX,TOT_KWH,0.1229
2020-S2,SE,PPS,I_TAX,TOT_KWH,0.1286
2021-S1,SE,PPS,I_TAX,TOT_KWH,0.1307
2021-S2,SE,PPS,I_TAX,TOT_KWH,0.1585
2022-S1,SE,PPS,I_TAX,TOT_KWH,0.1419
2022-S2,SE,PPS,I_TAX,TOT_KWH,0.1824
2023-S1,SE,PPS,I_TAX,TOT_KWH,0.1827
2023-S2,SE,PPS,I_TAX,TOT_KWH,0.1613
2024-S1,SE,PPS,I_TAX,TOT_KWH,0.1711
2021-S2,IS,PPS,I_TAX,TOT_KWH,0.0744
2022-S1,IS,PPS,I_TAX,TOT_KWH,0.0777
2022-S2,IS,PPS,I_TAX,TOT_KWH,0.08
2023-S1,IS,PPS,I_TAX,TOT_KWH,0.0868
2023-S2,IS,PPS,I_TAX,TOT_KWH,0.0869
2021-S2,NO,PPS,I_TAX,TOT_KWH,0.1185
2022-S1,NO,PPS,I_TAX,TOT_KWH,0.1026
2022-S2,NO,PPS,I_TAX,TOT_KWH,0.115
2023-S1,NO,PPS,I_TAX,TOT_KWH,0.1108
2023-S2,NO,PPS,I_TAX,TOT_KWH,0.103
2021-S2,BA,PPS,I_TAX,TOT_KWH,0.1659
2022-S1,BA,PPS,I_TAX,TOT_KWH,0.1713
2022-S2,BA,PPS,I_TAX,TOT_KWH,0.1717
2023-S1,BA,PPS,I_TAX,TOT_KWH,0.1692
2023-S2,BA,PPS,I_TAX,TOT_KWH,0.1598
2024-S1,BA,PPS,I_TAX,TOT_KWH,0.1662
2021-S2,ME,PPS,I_TAX,TOT_KWH,0.1928
2022-S1,ME,PPS,I_TAX,TOT_KWH,0.1907
2022-S2,ME,PPS,I_TAX,TOT_KWH,0.2012
2023-S1,ME,PPS,I_TAX,TOT_KWH,0.1885
2023-S2,ME,PPS,I_TAX,TOT_KWH,0.185
2024-S1,ME,PPS,I_TAX,TOT_KWH,0.1807
2021-S2,MK,PPS,I_TAX,TOT_KWH,0.1769
2022-S1,MK,PPS,I_TAX,TOT_KWH,0.1968
2022-S2,MK,PPS,I_TAX,TOT_KWH,0.227
2023-S1,MK,PPS,I_TAX,TOT_KWH,0.23
2023-S2,MK,PPS,I_TAX,TOT_KWH,0.2496
2024-S1,MK,PPS,I_TAX,TOT_KWH,0.2237
2022-S2,AL,PPS,I_TAX,TOT_KWH,0.1778
2023-S1,AL,PPS,I_TAX,TOT_KWH,0.1789
2021-S2,RS,PPS,I_TAX,TOT_KWH,0.1571
2022-S1,RS,PPS,I_TAX,TOT_KWH,0.1569
2022-S2,RS,PPS,I_TAX,TOT_KWH,0.1693
2023-S1,RS,PPS,I_TAX,TOT_KWH,0.1785
2023-S2,RS,PPS,I_TAX,TOT_KWH,0.1916
2024-S1,RS,PPS,I_TAX,TOT_KWH,0.1887
2021-S2,TR,PPS,I_TAX,TOT_KWH,0.2168
2022-S1,TR,PPS,I_TAX,TOT_KWH,0.3333
2022-S2,TR,PPS,I_TAX,TOT_KWH,0.2399
2023-S2,TR,PPS,I_TAX,TOT_KWH,0.2246
2024-S1,TR,PPS,I_TAX,TOT_KWH,0.1492
2015-S1,BE,EUR,X_VAT,KWH_LT1000,0.2491
2015-S2,BE,EUR,X_VAT,KWH_LT1000,0.266
2016-S1,BE,EUR,X_VAT,KWH_LT1000,0.3398
